Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
 [238] PmergeMe::~PmergeMe() [177] std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_impl::~_Vector_impl() [233] std::_Deque_iterator<unsigned int, unsigned int const&, unsigned int const*> std::__miter_base<std::_Deque_iterator<unsigned int, unsigned int const&, unsigned int const*> >(std::_Deque_iterator<unsigned int, unsigned int const&, unsigned int const*>)
 [205] __gnu_cxx::__alloc_traits<std::allocator<unsigned int*>, unsigned int*>::deallocate(std::allocator<unsigned int*>&, unsigned int**, unsigned long) [92] std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_M_deallocate(unsigned int*, unsigned long) [122] std::_Deque_iterator<unsigned int, unsigned int&, unsigned int*> std::__miter_base<std::_Deque_iterator<unsigned int, unsigned int&, unsigned int*> >(std::_Deque_iterator<unsigned int, unsigned int&, unsigned int*>)
 [206] __gnu_cxx::__alloc_traits<std::allocator<unsigned int*>, unsigned int*>::allocate(std::allocator<unsigned int*>&, unsigned long) [178] std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_impl_data::_Vector_impl_data() [234] unsigned int const* std::__niter_base<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >(__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >)
 [165] __gnu_cxx::__alloc_traits<std::allocator<std::pair<unsigned int, unsigned int> >, std::pair<unsigned int, unsigned int> >::deallocate(std::allocator<std::pair<unsigned int, unsigned int> >&, std::pair<unsigned int, unsigned int>*, unsigned long) [47] std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_M_get_Tp_allocator() [43] unsigned int* std::__niter_base<unsigned int*>(unsigned int*)
 [166] __gnu_cxx::__alloc_traits<std::allocator<std::pair<unsigned int, unsigned int> >, std::pair<unsigned int, unsigned int> >::allocate(std::allocator<std::pair<unsigned int, unsigned int> >&, unsigned long) [179] std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_base() [183] unsigned int* std::__niter_base<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >)
 [133] __gnu_cxx::__alloc_traits<std::allocator<std::pair<unsigned int, unsigned int> >, std::pair<unsigned int, unsigned int> >::max_size(std::allocator<std::pair<unsigned int, unsigned int> > const&) [180] std::_Vector_base<unsigned int, std::allocator<unsigned int> >::~_Vector_base() [235] std::_Deque_iterator<unsigned int, unsigned int const&, unsigned int const*> std::__niter_base<std::_Deque_iterator<unsigned int, unsigned int const&, unsigned int const*> >(std::_Deque_iterator<unsigned int, unsigned int const&, unsigned int const*>)
 [111] void __gnu_cxx::__alloc_traits<std::allocator<std::pair<unsigned int, unsigned int> >, std::pair<unsigned int, unsigned int> >::construct<std::pair<unsigned int, unsigned int> >(std::allocator<std::pair<unsigned int, unsigned int> >&, std::pair<unsigned int, unsigned int>*, std::pair<unsigned int, unsigned int> const&) [113] std::numeric_limits<unsigned int>::max() [106] std::_Deque_iterator<unsigned int, unsigned int&, unsigned int*> std::__niter_base<std::_Deque_iterator<unsigned int, unsigned int&, unsigned int*> >(std::_Deque_iterator<unsigned int, unsigned int&, unsigned int*>)
  [95] __gnu_cxx::__alloc_traits<std::allocator<unsigned int>, unsigned int>::deallocate(std::allocator<unsigned int>&, unsigned int*, unsigned long) [224] std::_Deque_iterator<unsigned int, unsigned int const&, unsigned int const*>::_Deque_iterator(std::_Deque_iterator<unsigned int, unsigned int&, unsigned int*> const&) [263] __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > > std::__niter_wrap<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*)
  [96] __gnu_cxx::__alloc_traits<std::allocator<unsigned int>, unsigned int>::allocate(std::allocator<unsigned int>&, unsigned long) [103] std::_Deque_iterator<unsigned int, unsigned int&, unsigned int*>::_M_set_node(unsigned int**) [58] unsigned int* std::__niter_wrap<unsigned int*>(unsigned int* const&, unsigned int*)
  [60] __gnu_cxx::__alloc_traits<std::allocator<unsigned int>, unsigned int>::max_size(std::allocator<unsigned int> const&) [42] std::_Deque_iterator<unsigned int, unsigned int&, unsigned int*>::_S_buffer_size() [132] std::_Deque_iterator<unsigned int, unsigned int&, unsigned int*> std::__niter_wrap<std::_Deque_iterator<unsigned int, unsigned int&, unsigned int*> >(std::_Deque_iterator<unsigned int, unsigned int&, unsigned int*> const&, std::_Deque_iterator<unsigned int, unsigned int&, unsigned int*>)
   [6] void __gnu_cxx::__alloc_traits<std::allocator<unsigned int>, unsigned int>::construct<unsigned int>(std::allocator<unsigned int>&, unsigned int*, unsigned int const&) [39] std::_Deque_iterator<unsigned int, unsigned int&, unsigned int*>::_Deque_iterator(std::_Deque_iterator<unsigned int, unsigned int&, unsigned int*> const&) [264] __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > > std::__copy_move_a<false, __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > > >(__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >)
 [207] __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >::__normal_iterator(unsigned int const* const&) [151] std::_Deque_iterator<unsigned int, unsigned int&, unsigned int*>::_Deque_iterator(unsigned int*, unsigned int**) [265] unsigned int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*)
  [84] __gnu_cxx::__normal_iterator<std::pair<unsigned int, unsigned int>*, std::vector<std::pair<unsigned int, unsigned int>, std::allocator<std::pair<unsigned int, unsigned int> > > >::__normal_iterator(std::pair<unsigned int, unsigned int>* const&) [10] std::_Deque_iterator<unsigned int, unsigned int&, unsigned int*>::_Deque_iterator() [266] std::_Deque_iterator<unsigned int, unsigned int&, unsigned int*> std::__copy_move_a<false, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, std::_Deque_iterator<unsigned int, unsigned int&, unsigned int*> >(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, std::_Deque_iterator<unsigned int, unsigned int&, unsigned int*>)
 [208] __gnu_cxx::__normal_iterator<std::pair<unsigned int, unsigned int>*, std::vector<std::pair<unsigned int, unsigned int>, std::allocator<std::pair<unsigned int, unsigned int> > > >::__normal_iterator() [195] std::_Deque_iterator<unsigned int, unsigned int&, unsigned int*>::operator-=(long) [66] unsigned int* std::__copy_move_a<false, unsigned int*, unsigned int*>(unsigned int*, unsigned int*, unsigned int*)
 [107] __gnu_cxx::__normal_iterator<std::pair<unsigned int, unsigned int>*, std::vector<std::pair<unsigned int, unsigned int>, std::allocator<std::pair<unsigned int, unsigned int> > > >::operator++() [175] std::_Deque_iterator<unsigned int, unsigned int&, unsigned int*>::operator--() [267] std::_Deque_iterator<unsigned int, unsigned int&, unsigned int*> std::__copy_move_a<false, std::_Deque_iterator<unsigned int, unsigned int const&, unsigned int const*>, std::_Deque_iterator<unsigned int, unsigned int&, unsigned int*> >(std::_Deque_iterator<unsigned int, unsigned int const&, unsigned int const*>, std::_Deque_iterator<unsigned int, unsigned int const&, unsigned int const*>, std::_Deque_iterator<unsigned int, unsigned int&, unsigned int*>)
  [45] __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >::__normal_iterator(unsigned int* const&) [49] std::_Deque_iterator<unsigned int, unsigned int&, unsigned int*>::operator+=(long) [155] std::_Deque_iterator<unsigned int, unsigned int&, unsigned int*> std::__copy_move_a<false, std::_Deque_iterator<unsigned int, unsigned int&, unsigned int*>, std::_Deque_iterator<unsigned int, unsigned int&, unsigned int*> >(std::_Deque_iterator<unsigned int, unsigned int&, unsigned int*>, std::_Deque_iterator<unsigned int, unsigned int&, unsigned int*>, std::_Deque_iterator<unsigned int, unsigned int&, unsigned int*>)
  [38] __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >::__normal_iterator() [88] std::_Deque_iterator<unsigned int, unsigned int&, unsigned int*>::operator++(int) [142] __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > > std::__upper_bound<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int, __gnu_cxx::__ops::_Val_less_iter>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int const&, __gnu_cxx::__ops::_Val_less_iter)
  [76] __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >::operator+=(long) [54] std::_Deque_iterator<unsigned int, unsigned int&, unsigned int*>::operator++() [143] std::_Deque_iterator<unsigned int, unsigned int&, unsigned int*> std::__upper_bound<std::_Deque_iterator<unsigned int, unsigned int&, unsigned int*>, unsigned int, __gnu_cxx::__ops::_Val_less_iter>(std::_Deque_iterator<unsigned int, unsigned int&, unsigned int*>, std::_Deque_iterator<unsigned int, unsigned int&, unsigned int*>, unsigned int const&, __gnu_cxx::__ops::_Val_less_iter)
  [87] __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >::operator++() [225] std::__new_allocator<unsigned int*>::deallocate(unsigned int**, unsigned long) [152] unsigned int* std::copy_backward<unsigned int*, unsigned int*>(unsigned int*, unsigned int*, unsigned int*)
 [119] __gnu_cxx::__ops::_Val_less_iter::_Val_less_iter() [226] std::__new_allocator<unsigned int*>::allocate(unsigned long, void const*) [198] std::_Deque_iterator<unsigned int, unsigned int&, unsigned int*> std::copy_backward<std::_Deque_iterator<unsigned int, unsigned int&, unsigned int*>, std::_Deque_iterator<unsigned int, unsigned int&, unsigned int*> >(std::_Deque_iterator<unsigned int, unsigned int&, unsigned int*>, std::_Deque_iterator<unsigned int, unsigned int&, unsigned int*>, std::_Deque_iterator<unsigned int, unsigned int&, unsigned int*>)
 [120] __gnu_cxx::__ops::__val_less_iter() [189] std::__new_allocator<unsigned int*>::__new_allocator() [268] unsigned int* std::__copy_move_a1<false, unsigned int const*, unsigned int*>(unsigned int const*, unsigned int const*, unsigned int*)
 [149] bool __gnu_cxx::operator==<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > > const&, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > > const&) [190] std::__new_allocator<unsigned int*>::~__new_allocator() [52] unsigned int* std::__copy_move_a1<false, unsigned int*, unsigned int*>(unsigned int*, unsigned int*, unsigned int*)
 [167] __gnu_cxx::__normal_iterator<std::pair<unsigned int, unsigned int>*, std::vector<std::pair<unsigned int, unsigned int>, std::allocator<std::pair<unsigned int, unsigned int> > > >::difference_type __gnu_cxx::operator-<std::pair<unsigned int, unsigned int>*, std::vector<std::pair<unsigned int, unsigned int>, std::allocator<std::pair<unsigned int, unsigned int> > > >(__gnu_cxx::__normal_iterator<std::pair<unsigned int, unsigned int>*, std::vector<std::pair<unsigned int, unsigned int>, std::allocator<std::pair<unsigned int, unsigned int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<unsigned int, unsigned int>*, std::vector<std::pair<unsigned int, unsigned int>, std::allocator<std::pair<unsigned int, unsigned int> > > > const&) [169] std::__new_allocator<std::pair<unsigned int, unsigned int> >::deallocate(std::pair<unsigned int, unsigned int>*, unsigned long) [126] __gnu_cxx::__enable_if<__is_random_access_iter<unsigned int*>::__value, std::_Deque_iterator<unsigned int, unsigned int&, unsigned int*> >::__type std::__copy_move_a1<false, unsigned int*, unsigned int>(unsigned int*, unsigned int*, std::_Deque_iterator<unsigned int, unsigned int&, unsigned int*>)
